,Frame,Time_Seconds,az_camera1_Rotation_X,az_camera1_Rotation_Y,az_camera1_Rotation_Z,az_camera1_Rotation_W,az_camera1_Position_X,az_camera1_Position_Y,az_camera1_Position_Z
6121,6121,102.016667,-0.068890,-0.234968,0.000623,-0.969559,0.780035,0.955899,-1.222023
6122,6122,102.033333,-0.067955,-0.234576,0.003618,-0.969713,0.780070,0.955743,-1.222021
6123,6123,102.050000,-0.068583,-0.234836,0.003884,-0.969605,0.780083,0.955708,-1.221978
6124,6124,102.066667,-0.066615,-0.233952,0.002547,-0.969960,0.780096,0.955809,-1.221877
6125,6125,102.083333,-0.068303,-0.234612,0.003917,-0.969679,0.780047,0.955715,-1.221996
6126,6126,102.100000,-0.066032,-0.233706,0.002525,-0.970059,0.780049,0.955854,-1.221885
6127,6127,102.116667,-0.068870,-0.235568,0.000825,-0.969414,0.780080,0.955932,-1.221954
6128,6128,102.133333,-0.067349,-0.234089,-0.000228,-0.969880,0.780046,0.955995,-1.221888
6129,6129,102.150000,-0.068115,-0.234548,0.003852,-0.969708,0.780026,0.955755,-1.222000
6130,6130,102.166667,-0.066599,-0.233811,0.002820,-0.969994,0.780060,0.955859,-1.221897
6131,6131,102.183333,-0.068827,-0.234822,0.000712,-0.969598,0.780031,0.955925,-1.222036
6132,6132,102.200000,-0.068519,-0.234763,0.000539,-0.969635,0.780041,0.955948,-1.222053
6133,6133,102.216667,-0.068265,-0.234620,0.003933,-0.969679,0.780052,0.955745,-1.222027
6134,6134,102.233333,-0.068202,-0.234499,0.003766,-0.969714,0.780080,0.955774,-1.222006
6135,6135,102.250000,-0.068029,-0.234478,0.003833,-0.969731,0.780066,0.955744,-1.222025
6136,6136,102.266667,-0.067841,-0.234407,0.003705,-0.969761,0.780053,0.955763,-1.222027
6137,6137,102.283333,-0.066622,-0.233723,0.002987,-0.970014,0.780063,0.955812,-1.221903
6138,6138,102.300000,-0.068262,-0.234487,0.003655,-0.969713,0.780069,0.955739,-1.222012
6139,6139,102.316667,-0.067948,-0.234601,0.003848,-0.969707,0.780060,0.955761,-1.222040
6140,6140,102.333333,-0.066296,-0.233622,0.003200,-0.970060,0.780052,0.955859,-1.221930
6141,6141,102.350000,-0.066543,-0.233974,0.002657,-0.969959,0.780099,0.955838,-1.221903
6142,6142,102.366667,-0.068629,-0.234608,0.000609,-0.969664,0.780010,0.955943,-1.222060
6143,6143,102.383333,-0.067936,-0.234419,0.003791,-0.969752,0.780038,0.955765,-1.222049
6144,6144,102.400000,-0.068142,-0.234407,0.003709,-0.969740,0.780060,0.955769,-1.222027
6145,6145,102.416667,-0.068074,-0.234423,0.003588,-0.969742,0.780056,0.955755,-1.222053
6146,6146,102.433333,-0.066284,-0.233622,0.002763,-0.970062,0.780054,0.955846,-1.221951
6147,6147,102.450000,-0.066576,-0.233712,0.002789,-0.970020,0.780067,0.955856,-1.221917
6148,6148,102.466667,-0.066593,-0.233779,0.002918,-0.970002,0.780083,0.955853,-1.221913
6149,6149,102.483333,-0.066212,-0.233814,0.002667,-0.970021,0.780082,0.955859,-1.221934
6150,6150,102.500000,-0.066237,-0.233779,0.002811,-0.970027,0.780071,0.955850,-1.221918
6151,6151,102.516667,-0.066557,-0.233715,0.002599,-0.970021,0.780078,0.955809,-1.221899
6152,6152,102.533333,-0.068490,-0.234587,0.000514,-0.969679,0.780046,0.955891,-1.222029
6153,6153,102.550000,-0.067970,-0.234441,0.003686,-0.969744,0.780066,0.955744,-1.222040
6154,6154,102.566667,-0.066365,-0.233688,0.002684,-0.970040,0.780073,0.955846,-1.221934
6155,6155,102.583333,-0.067954,-0.234458,0.003944,-0.969740,0.780090,0.955802,-1.222025
6156,6156,102.600000,-0.066414,-0.233680,0.002663,-0.970039,0.780077,0.955834,-1.221916
6157,6157,102.616667,-0.066382,-0.233641,0.002516,-0.970051,0.780077,0.955824,-1.221896
6158,6158,102.633333,-0.067073,-0.234047,-0.000341,-0.969909,0.780078,0.956008,-1.221892
6159,6159,102.650000,-0.066759,-0.234020,-0.000567,-0.969937,0.780071,0.956007,-1.221915
6160,6160,102.666667,-0.066209,-0.233749,0.002776,-0.970036,0.780092,0.955844,-1.221914
6161,6161,102.683333,-0.066529,-0.233706,0.002678,-0.970025,0.780082,0.955834,-1.221897
6162,6162,102.700000,-0.069009,-0.234671,0.000734,-0.969622,0.780063,0.955900,-1.222016
6163,6163,102.716667,-0.068010,-0.234502,0.003690,-0.969727,0.780086,0.955727,-1.222037
6164,6164,102.733333,-0.066246,-0.233675,0.003047,-0.970051,0.780089,0.955842,-1.221923
6165,6165,102.750000,-0.066607,-0.233764,0.002685,-0.970006,0.780102,0.955827,-1.221894
6166,6166,102.766667,-0.066886,-0.233899,-0.000505,-0.969957,0.780071,0.956017,-1.221929
6167,6167,102.783333,-0.066373,-0.233834,0.002678,-0.970005,0.780101,0.955841,-1.221918
6168,6168,102.800000,-0.066608,-0.233799,0.002792,-0.969997,0.780083,0.955820,-1.221907
6169,6169,102.816667,-0.067831,-0.234514,0.003801,-0.969736,0.780068,0.955771,-1.222055
6170,6170,102.833333,-0.066232,-0.233729,0.002775,-0.970039,0.780047,0.955840,-1.221956
6171,6171,102.850000,-0.066475,-0.234194,0.002977,-0.969910,0.780102,0.955864,-1.221901
6172,6172,102.866667,-0.067146,-0.234101,-0.000527,-0.969891,0.780065,0.955999,-1.221935
6173,6173,102.883333,-0.068038,-0.234496,0.003616,-0.969726,0.780043,0.955738,-1.222054
6174,6174,102.900000,-0.067849,-0.234404,0.003963,-0.969760,0.780038,0.955790,-1.222057
6175,6175,102.916667,-0.068272,-0.234480,0.003749,-0.969713,0.780065,0.955765,-1.222020
6176,6176,102.933333,-0.068273,-0.234463,0.003693,-0.969718,0.780052,0.955757,-1.222032
6177,6177,102.950000,-0.067951,-0.234438,0.003726,-0.969746,0.780050,0.955748,-1.222044
6178,6178,102.966667,-0.066647,-0.233780,0.002819,-0.969999,0.780083,0.955801,-1.221885
6179,6179,102.983333,-0.068264,-0.234531,0.003673,-0.969702,0.780082,0.955729,-1.221998
6180,6180,103.000000,-0.066301,-0.233678,0.002762,-0.970047,0.780049,0.955814,-1.221925
6181,6181,103.016667,-0.066245,-0.233754,0.002702,-0.970033,0.780070,0.955824,-1.221902
6182,6182,103.033333,-0.066580,-0.234129,0.002910,-0.969919,0.780091,0.955821,-1.221877
6183,6183,103.050000,-0.068039,-0.234482,0.003605,-0.969730,0.780025,0.955730,-1.222051
6184,6184,103.066667,-0.066048,-0.233588,0.002705,-0.970086,0.779990,0.955813,-1.221927
6185,6185,103.083333,-0.066429,-0.233814,0.002779,-0.970006,0.780019,0.955801,-1.221890
6186,6186,103.100000,-0.066669,-0.233847,0.002718,-0.969981,0.780032,0.955787,-1.221883
6187,6187,103.116667,-0.067982,-0.234485,0.003767,-0.969733,0.780003,0.955720,-1.222019
6188,6188,103.133333,-0.066587,-0.233764,0.002829,-0.970006,0.780013,0.955799,-1.221901
6189,6189,103.150000,-0.066629,-0.233920,0.002766,-0.969966,0.780030,0.955790,-1.221891
6190,6190,103.166667,-0.067985,-0.234584,0.003731,-0.969708,0.780009,0.955734,-1.222031
6191,6191,103.183333,-0.066405,-0.233840,0.002850,-0.970001,0.780007,0.955810,-1.221927
6192,6192,103.200000,-0.066602,-0.233861,0.002736,-0.969982,0.780039,0.955803,-1.221900
6193,6193,103.216667,-0.068878,-0.234773,0.000787,-0.969607,0.779993,0.955873,-1.222033
6194,6194,103.233333,-0.066424,-0.233813,0.002814,-0.970006,0.780012,0.955792,-1.221925
6195,6195,103.250000,-0.066321,-0.233846,0.002927,-0.970005,0.780011,0.955801,-1.221917
6196,6196,103.266667,-0.066563,-0.233853,0.002719,-0.969987,0.780011,0.955801,-1.221912
6197,6197,103.283333,-0.068671,-0.234704,0.000711,-0.969638,0.779940,0.955918,-1.222069
6198,6198,103.300000,-0.068030,-0.234643,0.003764,-0.969691,0.779966,0.955729,-1.222054
6199,6199,103.316667,-0.067959,-0.234689,0.003419,-0.969686,0.779966,0.955721,-1.222029
6200,6200,103.333333,-0.068576,-0.234771,0.000476,-0.969629,0.779904,0.955928,-1.222068
6201,6201,103.350000,-0.066333,-0.233881,0.002854,-0.969996,0.779936,0.955826,-1.221975
6202,6202,103.366667,-0.066380,-0.233933,0.002881,-0.969980,0.779956,0.955818,-1.221972
6203,6203,103.383333,-0.066965,-0.234049,-0.000420,-0.969916,0.779904,0.955978,-1.222006
6204,6204,103.400000,-0.067867,-0.234586,0.003649,-0.969716,0.779903,0.955746,-1.222138
6205,6205,103.416667,-0.066354,-0.233931,0.002822,-0.969982,0.779908,0.955827,-1.222014
6206,6206,103.433333,-0.066337,-0.233962,0.002755,-0.969976,0.779938,0.955813,-1.221992
6207,6207,103.450000,-0.067942,-0.234713,0.003648,-0.969680,0.779889,0.955714,-1.222107
6208,6208,103.466667,-0.066353,-0.233958,0.002786,-0.969976,0.779848,0.955785,-1.222000
6209,6209,103.483333,-0.066134,-0.233852,0.002555,-0.970017,0.779819,0.955782,-1.221978
6210,6210,103.500000,-0.067852,-0.234927,0.003582,-0.969635,0.779782,0.955695,-1.222110
6211,6211,103.516667,-0.065869,-0.234005,0.002667,-0.969998,0.779709,0.955785,-1.222024
6212,6212,103.533333,-0.065969,-0.234063,0.002685,-0.969977,0.779678,0.955759,-1.222005
6213,6213,103.550000,-0.065970,-0.234160,0.002333,-0.969955,0.779654,0.955712,-1.221992
6214,6214,103.566667,-0.065918,-0.234112,0.002351,-0.969970,0.779600,0.955714,-1.222018
6215,6215,103.583333,-0.066055,-0.234132,0.002770,-0.969954,0.779553,0.955754,-1.222008
6216,6216,103.600000,-0.066139,-0.234147,0.002529,-0.969946,0.779541,0.955755,-1.221987
6217,6217,103.616667,-0.066010,-0.234034,0.002391,-0.969982,0.779503,0.955733,-1.222007
6218,6218,103.633333,-0.065781,-0.234059,0.002424,-0.969991,0.779429,0.955738,-1.222033
6219,6219,103.650000,-0.065979,-0.234176,0.002455,-0.969950,0.779386,0.955746,-1.222012
6220,6220,103.666667,-0.067527,-0.235055,0.003260,-0.969628,0.779368,0.955684,-1.222112
6221,6221,103.683333,-0.065808,-0.234350,0.002423,-0.969919,0.779293,0.955768,-1.222020
6222,6222,103.700000,-0.065874,-0.234320,0.002638,-0.969922,0.779230,0.955772,-1.222018
6223,6223,103.716667,-0.067694,-0.235177,0.003352,-0.969587,0.779184,0.955673,-1.222108
6224,6224,103.733333,-0.066096,-0.234831,0.002306,-0.969784,0.779042,0.955768,-1.222035
6225,6225,103.750000,-0.067736,-0.235579,0.003541,-0.969485,0.778932,0.955727,-1.222141
6226,6226,103.766667,-0.066239,-0.234911,0.002539,-0.969754,0.778864,0.955785,-1.222006
6227,6227,103.783333,-0.068427,-0.236015,0.000126,-0.969337,0.778735,0.955865,-1.222120
6228,6228,103.800000,-0.068497,-0.236022,0.000280,-0.969331,0.778637,0.955861,-1.222160
6229,6229,103.816667,-0.066304,-0.234652,0.002376,-0.969813,0.778542,0.955765,-1.222039
6230,6230,103.833333,-0.067985,-0.235101,0.003414,-0.969584,0.778423,0.955700,-1.222135
6231,6231,103.850000,-0.067972,-0.235086,0.003468,-0.969589,0.778328,0.955690,-1.222152
6232,6232,103.866667,-0.067872,-0.235274,0.003523,-0.969550,0.778186,0.955698,-1.222166
6233,6233,103.883333,-0.068005,-0.235329,0.003265,-0.969528,0.778085,0.955679,-1.222148
6234,6234,103.900000,-0.068193,-0.235635,0.001517,-0.969445,0.777915,0.955767,-1.222153
6235,6235,103.916667,-0.067981,-0.235523,0.003520,-0.969482,0.777839,0.955697,-1.222177
6236,6236,103.933333,-0.065410,-0.234576,0.002454,-0.969892,0.777803,0.955555,-1.222126
6237,6237,103.950000,-0.067932,-0.235606,0.003213,-0.969466,0.777614,0.955667,-1.222178
6238,6238,103.966667,-0.068082,-0.236115,0.003122,-0.969332,0.777430,0.955658,-1.222237
6239,6239,103.983333,-0.068098,-0.236206,0.003352,-0.969308,0.777313,0.955665,-1.222249
6240,6240,104.000000,-0.063896,-0.235407,0.001140,-0.969794,0.777255,0.955429,-1.222141
6241,6241,104.016667,-0.063894,-0.234971,0.001013,-0.969900,0.777063,0.955435,-1.222162
6242,6242,104.033333,-0.062183,-0.234164,0.000335,-0.970206,0.776927,0.955482,-1.222095
6243,6243,104.050000,-0.062351,-0.234046,0.000573,-0.970224,0.776754,0.955454,-1.222094
6244,6244,104.066667,-0.064186,-0.234550,0.001349,-0.969982,0.776595,0.955425,-1.222238
6245,6245,104.083333,-0.062439,-0.233865,0.000673,-0.970262,0.776396,0.955482,-1.222199
6246,6246,104.100000,-0.061761,-0.233593,0.000744,-0.970371,0.776207,0.955520,-1.222248
6247,6247,104.116667,-0.062210,-0.233990,0.000654,-0.970247,0.776074,0.955504,-1.222286
6248,6248,104.133333,-0.065199,-0.235871,-0.001349,-0.969594,0.775768,0.955629,-1.222510
6249,6249,104.150000,-0.068882,-0.236989,0.000397,-0.969067,0.775453,0.955904,-1.222733
6250,6250,104.166667,-0.067669,-0.235774,-0.001319,-0.969448,0.775184,0.955978,-1.222741
6251,6251,104.183333,-0.066861,-0.235857,-0.000950,-0.969485,0.775012,0.955981,-1.222888
6252,6252,104.200000,-0.062581,-0.235521,-0.002900,-0.969848,0.774900,0.955957,-1.222957
6253,6253,104.216667,-0.062476,-0.235697,-0.002963,-0.969812,0.774654,0.955967,-1.223069
6254,6254,104.233333,-0.068905,-0.237758,0.000397,-0.968877,0.774211,0.955928,-1.223400
6255,6255,104.250000,-0.067705,-0.239159,0.001231,-0.968616,0.773944,0.955923,-1.223469
6256,6256,104.266667,-0.067498,-0.238785,0.003179,-0.968719,0.773650,0.955868,-1.223576
6257,6257,104.283333,-0.067784,-0.237803,0.003904,-0.968937,0.773214,0.955824,-1.223694
6258,6258,104.300000,-0.067788,-0.238395,0.003472,-0.968793,0.772822,0.955847,-1.223835
6259,6259,104.316667,-0.067982,-0.238725,0.001586,-0.968704,0.772370,0.955987,-1.223955
6260,6260,104.333333,-0.063730,-0.237645,0.001177,-0.969258,0.772105,0.955665,-1.223965
6261,6261,104.350000,-0.063699,-0.237513,0.001072,-0.969293,0.771729,0.955670,-1.224059
6262,6262,104.366667,-0.063924,-0.237597,0.001366,-0.969257,0.771233,0.955680,-1.224175
6263,6263,104.383333,-0.062285,-0.237084,0.000542,-0.969490,0.770797,0.955717,-1.224160
6264,6264,104.400000,-0.062822,-0.237823,-0.002762,-0.969271,0.770365,0.955911,-1.224271
6265,6265,104.416667,-0.063165,-0.238497,-0.002102,-0.969085,0.769986,0.955872,-1.224355
6266,6266,104.433333,-0.067145,-0.238328,-0.000076,-0.968861,0.769269,0.956127,-1.224650
6267,6267,104.450000,-0.066507,-0.238369,0.003210,-0.968889,0.768916,0.955957,-1.224733
6268,6268,104.466667,-0.067105,-0.238841,-0.000489,-0.968737,0.768420,0.956116,-1.224877
6269,6269,104.483333,-0.068209,-0.239748,0.000366,-0.968436,0.767897,0.956097,-1.225209
6270,6270,104.500000,-0.059705,-0.238412,-0.000312,-0.969327,0.767604,0.955769,-1.225116
6271,6271,104.516667,-0.059812,-0.238609,-0.000286,-0.969272,0.767180,0.955769,-1.225228
6272,6272,104.533333,-0.063702,-0.239205,0.001331,-0.968876,0.766593,0.955631,-1.225558
6273,6273,104.550000,-0.062623,-0.238826,0.001137,-0.969040,0.766035,0.955639,-1.225584
6274,6274,104.566667,-0.064223,-0.240051,-0.001509,-0.968632,0.765437,0.955849,-1.225883
6275,6275,104.583333,-0.066562,-0.239742,0.002348,-0.968549,0.764828,0.955934,-1.225960
6276,6276,104.600000,-0.066402,-0.239726,0.002693,-0.968563,0.764218,0.955985,-1.226066
6277,6277,104.616667,-0.063580,-0.239350,0.001752,-0.968848,0.763787,0.955855,-1.226067
6278,6278,104.633333,-0.066461,-0.239877,0.002046,-0.968523,0.763067,0.955979,-1.226176
6279,6279,104.650000,-0.066622,-0.240265,0.000589,-0.968418,0.762459,0.956047,-1.226231
6280,6280,104.666667,-0.066029,-0.241184,0.002592,-0.968227,0.762088,0.956009,-1.226246
6281,6281,104.683333,-0.062162,-0.239125,0.000179,-0.968997,0.761434,0.955798,-1.226215
6282,6282,104.700000,-0.062169,-0.239361,0.000433,-0.968938,0.760908,0.955803,-1.226260
6283,6283,104.716667,-0.062061,-0.239801,0.000305,-0.968836,0.760350,0.955822,-1.226343
6284,6284,104.733333,-0.063069,-0.239685,-0.003047,-0.968795,0.759698,0.956005,-1.226413
6285,6285,104.750000,-0.063164,-0.240086,-0.002746,-0.968691,0.759176,0.955971,-1.226470
6286,6286,104.766667,-0.066598,-0.241783,0.003398,-0.968036,0.758685,0.956014,-1.226613
6287,6287,104.783333,-0.065160,-0.239633,-0.001428,-0.968673,0.758026,0.956087,-1.226662
6288,6288,104.800000,-0.068333,-0.239503,-0.001587,-0.968487,0.757444,0.956181,-1.226895
6289,6289,104.816667,-0.067305,-0.240320,-0.002433,-0.968355,0.757037,0.956231,-1.226990
6290,6290,104.833333,-0.066432,-0.240687,-0.003096,-0.968322,0.756446,0.956295,-1.227169
6291,6291,104.850000,-0.061696,-0.240191,-0.004833,-0.968751,0.755995,0.956068,-1.227227
6292,6292,104.866667,-0.061230,-0.240534,-0.001241,-0.968707,0.755594,0.955860,-1.227334
6293,6293,104.883333,-0.063239,-0.240686,-0.004110,-0.968532,0.754888,0.955981,-1.227584
6294,6294,104.900000,-0.061763,-0.240241,-0.000390,-0.968746,0.754407,0.955831,-1.227937
6295,6295,104.916667,-0.067510,-0.242117,-0.001277,-0.967895,0.753822,0.956230,-1.228211
6296,6296,104.933333,-0.067089,-0.242646,-0.000370,-0.967792,0.753158,0.956138,-1.228409
6297,6297,104.950000,-0.066678,-0.242027,0.001366,-0.967975,0.752552,0.956071,-1.228591
6298,6298,104.966667,-0.067089,-0.242201,0.001145,-0.967903,0.751880,0.956094,-1.228736
6299,6299,104.983333,-0.067226,-0.242324,-0.000565,-0.967863,0.751170,0.956163,-1.228894
6300,6300,105.000000,-0.066981,-0.242587,0.001017,-0.967814,0.750505,0.956119,-1.229087
6301,6301,105.016667,-0.062301,-0.241777,-0.000956,-0.968329,0.749931,0.955911,-1.229147
6302,6302,105.033333,-0.062754,-0.242691,-0.000686,-0.968072,0.749343,0.955922,-1.229285
6303,6303,105.050000,-0.062296,-0.245063,-0.002041,-0.967502,0.748739,0.956195,-1.229391
6304,6304,105.066667,-0.066179,-0.244654,-0.000040,-0.967349,0.748020,0.956377,-1.229743
6305,6305,105.083333,-0.069632,-0.246258,0.001580,-0.966698,0.747396,0.956214,-1.230026
6306,6306,105.100000,-0.069143,-0.246295,0.001742,-0.966724,0.746837,0.956161,-1.230263
6307,6307,105.116667,-0.068242,-0.246119,0.004799,-0.966822,0.746377,0.955994,-1.230445
6308,6308,105.133333,-0.065275,-0.245552,-0.001510,-0.967182,0.745836,0.956169,-1.230545
6309,6309,105.150000,-0.063304,-0.245947,-0.001661,-0.967212,0.745274,0.955923,-1.230764
6310,6310,105.166667,-0.062375,-0.246167,-0.000210,-0.967218,0.744750,0.955894,-1.231028
6311,6311,105.183333,-0.061757,-0.246098,0.000587,-0.967275,0.744181,0.955952,-1.231307
6312,6312,105.200000,-0.063681,-0.246958,0.002351,-0.966929,0.743655,0.956048,-1.231584
6313,6313,105.216667,-0.065906,-0.248123,0.003009,-0.966479,0.743001,0.956224,-1.231900
6314,6314,105.233333,-0.065965,-0.248494,0.003778,-0.966377,0.742527,0.955965,-1.232167
6315,6315,105.250000,-0.065683,-0.248757,0.003985,-0.966328,0.741996,0.955951,-1.232353
6316,6316,105.266667,-0.064666,-0.248221,0.001600,-0.966541,0.741380,0.955801,-1.232618
6317,6317,105.283333,-0.064735,-0.248771,-0.000371,-0.966397,0.740755,0.955936,-1.232849
6318,6318,105.300000,-0.064611,-0.247994,0.001735,-0.966603,0.740256,0.955846,-1.233021
6319,6319,105.316667,-0.063131,-0.248134,0.000012,-0.966667,0.739634,0.955915,-1.233051
6320,6320,105.333333,-0.064807,-0.249402,0.000529,-0.966229,0.739128,0.955826,-1.233338
6321,6321,105.350000,-0.067921,-0.250086,-0.001313,-0.965838,0.738378,0.956351,-1.233544
6322,6322,105.366667,-0.067720,-0.250401,-0.001026,-0.965770,0.737806,0.956368,-1.233688
6323,6323,105.383333,-0.067126,-0.250458,0.001929,-0.965796,0.737295,0.956211,-1.233852
6324,6324,105.400000,-0.070289,-0.251830,0.001890,-0.965214,0.736548,0.956189,-1.234149
6325,6325,105.416667,-0.069653,-0.251807,0.003658,-0.965261,0.736039,0.956113,-1.234306
6326,6326,105.433333,-0.064827,-0.252002,-0.000602,-0.965553,0.735431,0.956003,-1.234343
6327,6327,105.450000,-0.064580,-0.251342,0.000512,-0.965741,0.734878,0.955921,-1.234432
6328,6328,105.466667,-0.064217,-0.250944,0.000987,-0.965869,0.734214,0.955971,-1.234603
6329,6329,105.483333,-0.065096,-0.251705,0.001857,-0.965611,0.733575,0.955995,-1.234730
6330,6330,105.500000,-0.065740,-0.251936,-0.000896,-0.965508,0.732836,0.956190,-1.234869
6331,6331,105.516667,-0.069057,-0.253334,0.000423,-0.964911,0.732130,0.956438,-1.235119
6332,6332,105.533333,-0.063845,-0.252736,-0.002064,-0.965424,0.731481,0.956213,-1.235188
6333,6333,105.550000,-0.065236,-0.253147,-0.001279,-0.965225,0.730820,0.956182,-1.235265
6334,6334,105.566667,-0.067976,-0.253585,0.003683,-0.964915,0.730092,0.956237,-1.235475
6335,6335,105.583333,-0.060749,-0.251781,0.000837,-0.965875,0.729400,0.956158,-1.235361
6336,6336,105.600000,-0.063985,-0.253050,0.002988,-0.965331,0.728567,0.956019,-1.235609
6337,6337,105.616667,-0.068259,-0.254282,0.001591,-0.964717,0.727634,0.956455,-1.235848
6338,6338,105.633333,-0.066130,-0.253927,0.000359,-0.964960,0.726910,0.956362,-1.235915
6339,6339,105.650000,-0.065719,-0.253295,0.002458,-0.965151,0.725974,0.956478,-1.236006
6340,6340,105.666667,-0.068332,-0.254400,0.002150,-0.964680,0.725101,0.956455,-1.236219
6341,6341,105.683333,-0.068838,-0.255206,0.002852,-0.964429,0.724224,0.956419,-1.236408
6342,6342,105.700000,-0.063387,-0.253852,0.002196,-0.965161,0.723589,0.956126,-1.236469
6343,6343,105.716667,-0.064474,-0.254570,0.002740,-0.964899,0.722750,0.956142,-1.236622
6344,6344,105.733333,-0.065468,-0.254875,-0.000504,-0.964755,0.721894,0.956338,-1.236846
6345,6345,105.750000,-0.068367,-0.255758,0.001207,-0.964319,0.720936,0.956570,-1.237135
6346,6346,105.766667,-0.065492,-0.255318,0.003523,-0.964630,0.720333,0.956235,-1.237236
6347,6347,105.783333,-0.063767,-0.255680,0.002985,-0.964652,0.719538,0.956155,-1.237368
6348,6348,105.800000,-0.062721,-0.255676,0.002987,-0.964721,0.718815,0.956202,-1.237742
6349,6349,105.816667,-0.062181,-0.256209,0.002502,-0.964616,0.718199,0.956275,-1.237919
6350,6350,105.833333,-0.063319,-0.255601,0.002105,-0.964704,0.717306,0.956276,-1.238158
6351,6351,105.850000,-0.068468,-0.258137,0.002973,-0.963675,0.716454,0.956560,-1.238439
6352,6352,105.866667,-0.064537,-0.256584,0.002657,-0.964361,0.715855,0.956434,-1.238542
6353,6353,105.883333,-0.064889,-0.257472,0.002690,-0.964101,0.715176,0.956429,-1.238665
6354,6354,105.900000,-0.068035,-0.257519,0.001468,-0.963874,0.714253,0.956673,-1.238940
6355,6355,105.916667,-0.063058,-0.257917,0.000132,-0.964107,0.713716,0.956519,-1.238943
6356,6356,105.933333,-0.062612,-0.258325,0.001545,-0.964026,0.713085,0.956443,-1.239025
6357,6357,105.950000,-0.063701,-0.257254,0.002124,-0.964240,0.712282,0.956365,-1.239108
